,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
0,YRR26iMYhL13VMvflDoY1g,dough-daddys-pizza-westmont,Dough Daddy's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/gFl56aEtvbF8pOBvEMSN4Q/o.jpg,False,https://www.yelp.com/biz/dough-daddys-pizza-westmont?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,25,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'latitude': 41.8121061, 'longitude': -87.9746516}",[],"{'address1': '649 N Cass Ave', 'address2': None, 'address3': None, 'city': 'Westmont', 'zip_code': '60559', 'country': 'US', 'state': 'IL', 'display_address': ['649 N Cass Ave', 'Westmont, IL 60559']}",+16308282113,(630) 828-2113,20284.250301060078,
1,LP8GwlbgKrdrfJXLydtoPQ,pizza-750-willow-springs,Pizza 750,https://s3-media1.fl.yelpcdn.com/bphoto/N62PZKWGqynop1OOVQvS5w/o.jpg,False,https://www.yelp.com/biz/pizza-750-willow-springs?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,22,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wraps', 'title': 'Wraps'}]",5.0,"{'latitude': 41.73244111463834, 'longitude': -87.87837549999999}","['pickup', 'delivery']","{'address1': '501 Willow Blvd', 'address2': '', 'address3': None, 'city': 'Willow Springs', 'zip_code': '60480', 'country': 'US', 'state': 'IL', 'display_address': ['501 Willow Blvd', 'Willow Springs, IL 60480']}",+17083305541,(708) 330-5541,16468.784238401004,$$
2,7fwbPYco9QB3fKdDEHNTlA,the-slice-spot-west-chicago,The Slice Spot,https://s3-media3.fl.yelpcdn.com/bphoto/coWa-lR6tX_Loqf3fLPBJg/o.jpg,False,https://www.yelp.com/biz/the-slice-spot-west-chicago?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,75,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'latitude': 41.85962273658084, 'longitude': -88.18892172963133}",['delivery'],"{'address1': '960 Roosevelt Rd', 'address2': '', 'address3': None, 'city': 'West Chicago', 'zip_code': '60185', 'country': 'US', 'state': 'IL', 'display_address': ['960 Roosevelt Rd', 'West Chicago, IL 60185']}",+16304730322,(630) 473-0322,38028.81415783003,
3,EKpIxSRTV6CB9Oa-PP_bsA,zimis-pizza-and-grill-chicago,Zimi's Pizza and Grill,https://s3-media2.fl.yelpcdn.com/bphoto/eNgt53nCAT9q1G6Yx3g5zQ/o.jpg,False,https://www.yelp.com/biz/zimis-pizza-and-grill-chicago?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,31,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'latitude': 42.0084361792121, 'longitude': -87.69051192532434}","['pickup', 'delivery']","{'address1': '6954 N Western Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60645', 'country': 'US', 'state': 'IL', 'display_address': ['6954 N Western Ave', 'Chicago, IL 60645']}",+17738560702,(773) 856-0702,19907.353489761852,$$
4,b04EoiyFImaaSL7tqv3L3Q,milly-s-pizza-in-the-pan-chicago,Milly’s Pizza In The Pan,https://s3-media2.fl.yelpcdn.com/bphoto/CewjmEsvJxTQNCK5MgzULw/o.jpg,False,https://www.yelp.com/biz/milly-s-pizza-in-the-pan-chicago?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,84,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'latitude': 41.9731313, 'longitude': -87.6554421}",['delivery'],"{'address1': '1005 W Argyle St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['1005 W Argyle St', 'Chicago, IL 60640']}",+12246564732,(224) 656-4732,16903.06158490647,$$
5,Mud-L2vMAtmvWpjo3tDvaA,zazas-pizzeria-chicago,Zazas Pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/TRI3fRkylCVPSxSLbTN_UA/o.jpg,False,https://www.yelp.com/biz/zazas-pizzeria-chicago?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,178,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 41.93742, 'longitude': -87.6483}",['delivery'],"{'address1': '3037 N Clark St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3037 N Clark St', 'Chicago, IL 60657']}",+17736616389,(773) 661-6389,13583.140626358057,
6,4pe2zEgfE1NfWzQxLxxRVw,freddys-pizza-cicero,Freddy's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/W10_kiKPu7NWX3E4p0v3Tg/o.jpg,False,https://www.yelp.com/biz/freddys-pizza-cicero?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,765,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 41.85799, 'longitude': -87.776713}",[],"{'address1': '1600 S 61st Ave', 'address2': None, 'address3': '', 'city': 'Cicero', 'zip_code': '60804', 'country': 'US', 'state': 'IL', 'display_address': ['1600 S 61st Ave', 'Cicero, IL 60804']}",+17088639289,(708) 863-9289,4742.25367743686,$$
7,zGd8pahz1B1AyShe1t-lvQ,stix-n-brix-wood-fired-pizza-chicago,Stix n Brix Wood Fired Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/m1wMSVQQ5hzTbNj7OMQKGg/o.jpg,False,https://www.yelp.com/biz/stix-n-brix-wood-fired-pizza-chicago?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,153,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 41.8347077589943, 'longitude': -87.6323673999492}","['pickup', 'delivery']","{'address1': '218 W 33rd St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['218 W 33rd St', 'Chicago, IL 60616']}",+13122650219,(312) 265-0219,8204.01206282765,$$
8,p3spsdmRpkgQYWTYKWSpcw,waldo-cooneys-pizza-berwyn-6,Waldo Cooney's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/wxlxL-JmGT_cmUA1bVmtoQ/o.jpg,False,https://www.yelp.com/biz/waldo-cooneys-pizza-berwyn-6?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,119,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 41.8504033, 'longitude': -87.7924822}","['pickup', 'delivery']","{'address1': '6733 W Cermak Rd', 'address2': '', 'address3': '', 'city': 'Berwyn', 'zip_code': '60402', 'country': 'US', 'state': 'IL', 'display_address': ['6733 W Cermak Rd', 'Berwyn, IL 60402']}",+17087497997,(708) 749-7997,5464.095680980707,$$
9,AyUfTvlbSMTmhMWZ7nmjwQ,pizza-castle-hickory-hills,Pizza Castle,https://s3-media2.fl.yelpcdn.com/bphoto/jzrwBOxI_R4hrA4S0mFiLQ/o.jpg,False,https://www.yelp.com/biz/pizza-castle-hickory-hills?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,111,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 41.71806750623321, 'longitude': -87.81124410553284}",['delivery'],"{'address1': '7737 W 95th St', 'address2': None, 'address3': '', 'city': 'Hickory Hills', 'zip_code': '60457', 'country': 'US', 'state': 'IL', 'display_address': ['7737 W 95th St', 'Hickory Hills, IL 60457']}",+17089305600,(708) 930-5600,14297.42580523372,$
10,9suvIy-RGPosPcmG3IOqcQ,bonci-chicago,Bonci,https://s3-media4.fl.yelpcdn.com/bphoto/B0sYqT1zhG2hrgYWVFluiA/o.jpg,False,https://www.yelp.com/biz/bonci-chicago?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,539,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 41.8848241, 'longitude': -87.6509421}","['pickup', 'delivery']","{'address1': '161 N Sangamon St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['161 N Sangamon St', 'Chicago, IL 60607']}",+13122434016,(312) 243-4016,8877.925767060506,$$
11,LrcRLcCGsSNJjTKKK9UgYw,ciprianis-pizza-chicago,Cipriani's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/3FtyP5v5w0bnYstoAtii9A/o.jpg,False,https://www.yelp.com/biz/ciprianis-pizza-chicago?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,137,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 41.778228, 'longitude': -87.768205}",['delivery'],"{'address1': '5840 W 63rd St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60638', 'country': 'US', 'state': 'IL', 'display_address': ['5840 W 63rd St', 'Chicago, IL 60638']}",+17735823747,(773) 582-3747,6715.230863161089,$$
12,Rn3o8GcYBPFJX5MWJn0r1Q,roberts-pizza-and-dough-chicago,Robert's Pizza and Dough,https://s3-media1.fl.yelpcdn.com/bphoto/0KtoeKbMGdR0d_0DfLZ2dw/o.jpg,False,https://www.yelp.com/biz/roberts-pizza-and-dough-chicago?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,717,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 41.8906916389975, 'longitude': -87.6172096480698}","['pickup', 'delivery']","{'address1': '465 N Mcclurg Ct', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['465 N Mcclurg Ct', 'Chicago, IL 60611']}",+13122651328,(312) 265-1328,11484.702084026687,$$
13,3HE0HPAOa4kS5y4OhzQfzg,montis-chicago,Monti's,https://s3-media2.fl.yelpcdn.com/bphoto/opWkwQez9rgs-Czwv9AaQA/o.jpg,False,https://www.yelp.com/biz/montis-chicago?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,773,"[{'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"{'latitude': 41.9683017, 'longitude': -87.6948851}","['pickup', 'delivery']","{'address1': '4757 N Talman Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['4757 N Talman Ave', 'Chicago, IL 60625']}",,,15451.500751510826,$$
14,hxq4TNNazA-sjqFvVgx_Pw,bongiornos-italian-deli-and-pizzeria-chicago,Bongiorno's Italian Deli & Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/A2VP2GZVFw23BqtZXdGxKg/o.jpg,False,https://www.yelp.com/biz/bongiornos-italian-deli-and-pizzeria-chicago?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,773,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 41.889903, 'longitude': -87.625788}","['pickup', 'delivery']","{'address1': '405 N Wabash Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['405 N Wabash Ave', 'Chicago, IL 60611']}",+13127551255,(312) 755-1255,10855.422433528074,$$
15,z8G5AfXYbJD2jQpSEF633g,michaels-original-pizzeria-and-tavern-chicago,Michael's Original Pizzeria & Tavern,https://s3-media4.fl.yelpcdn.com/bphoto/fzoCYSAj5S6YGcN4pjSwPg/o.jpg,False,https://www.yelp.com/biz/michaels-original-pizzeria-and-tavern-chicago?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,776,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 41.95681, 'longitude': -87.65173}","['pickup', 'delivery']","{'address1': '4091 N Broadway St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60613', 'country': 'US', 'state': 'IL', 'display_address': ['4091 N Broadway St', 'Chicago, IL 60613']}",+17739294149,(773) 929-4149,15367.858083138783,$$
16,wiNuegM8MNw9WIP0wfMmeA,coalfire-pizza-chicago,Coalfire Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/tpQl_NKZnRH1lvB-pYAEtw/o.jpg,False,https://www.yelp.com/biz/coalfire-pizza-chicago?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,1192,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 41.89075, 'longitude': -87.65988}","['pickup', 'delivery']","{'address1': '1321 W Grand Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60642', 'country': 'US', 'state': 'IL', 'display_address': ['1321 W Grand Ave', 'Chicago, IL 60642']}",+13122262625,(312) 226-2625,8825.235118016906,$$
17,krWnipMm4KE35Op0xQaAdw,bartoli-s-pizzeria-chicago,Bartoli’s Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/RCS4FFmdObudBXBBHwaD7Q/o.jpg,False,https://www.yelp.com/biz/bartoli-s-pizzeria-chicago?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,57,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 41.894129, 'longitude': -87.667541}",['delivery'],"{'address1': '658 N Ashland Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['658 N Ashland Ave', 'Chicago, IL 60622']}",+13129294133,(312) 929-4133,8696.337765185734,
18,2cDt9At556hf146QH_XkhQ,forno-rosso-pizzeria-napoletana-chicago-3,Forno Rosso Pizzeria Napoletana,https://s3-media1.fl.yelpcdn.com/bphoto/t_WQoFhF-eRA6BpyRZdOOg/o.jpg,False,https://www.yelp.com/biz/forno-rosso-pizzeria-napoletana-chicago-3?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,541,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 41.8845699, 'longitude': -87.65406}",['pickup'],"{'address1': '1048 W Randolph St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1048 W Randolph St', 'Chicago, IL 60607']}",+13122436000,(312) 243-6000,8667.947177642942,$$
19,0ZENqrACvQ4tiMvFEkgVPg,jimmys-pizza-café-chicago-2,Jimmy's Pizza Café,https://s3-media2.fl.yelpcdn.com/bphoto/zD46kS6Grpe0c1QAUftsZw/o.jpg,False,https://www.yelp.com/biz/jimmys-pizza-caf%C3%A9-chicago-2?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,794,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 41.9613791459799, 'longitude': -87.69007937031058}","['pickup', 'delivery']","{'address1': '2434 W Montrose Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60618', 'country': 'US', 'state': 'IL', 'display_address': ['2434 W Montrose Ave', 'Chicago, IL 60618']}",+17732936992,(773) 293-6992,14785.859612597844,$
